model_name,Accuracy_test_source,Gen_Gap_pipeline_1,Gen_Gap_pipeline_2,Gen_Gap_pipeline_3,Gen_Gap_pipeline_4,Gen_Gap_pipeline_5,Gen_Gap_pipeline_6,Gen_Gap_pipeline_7,Gen_Gap_pipeline_8,Gen_Gap_pipeline_9,Gen_Gap_pipeline_10,Gen_Gap_pipeline_11,Gen_Gap_pipeline_12,Gen_Gap_pipeline_13,Gen_Gap_pipeline_14,Gen_Gap_pipeline_15,Gen_Gap_pipeline_16,Gen_Gap_pipeline_17,Gen_Gap_pipeline_18,Gen_Gap_pipeline_19,Gen_Gap_pipeline_20
model_74,79.8701286315918,5.56182861328125,10.61546802520752,9.853190183639526,10.163748264312744,4.884243011474609,7.651042938232422,8.836811780929565,8.865046501159668,4.065495729446411,8.328628540039062,9.316766262054443,8.865046501159668,4.799544811248779,7.87690281867981,8.780348300933838,7.735741138458252,5.166572332382202,7.086390256881714,7.707506418228149,7.058155536651611
model_75,79.6160340309143,2.90796160697937,5.0536394119262695,4.573684930801392,5.1383376121521,1.8351197242736816,4.009032249450684,3.303217887878418,5.0536394119262695,1.1857688426971436,3.867870569229126,4.037266969680786,3.6702394485473633,2.173912525177002,2.936190366744995,3.867870569229126,3.0773580074310303,2.682095766067505,2.371537685394287,3.331446647644043,5.025404691696167
model_76,84.86730456352234,9.062671661376951,14.398640394210815,13.325804471969604,12.422358989715576,7.87690281867981,13.918685913085938,13.833987712860107,13.495200872421265,8.21569561958313,12.732917070388794,12.252962589263916,10.813099145889282,8.413326740264893,11.970633268356323,12.365895509719849,11.942404508590698,9.79672074317932,12.422358989715576,10.474306344985962,11.998867988586426
model_77,74.39299821853638,1.9480526447296145,4.4607579708099365,4.517221450805664,5.39243221282959,3.952568769454956,3.105592727661133,4.799550771713257,5.39243221282959,3.3314526081085205,4.206663370132446,5.39243221282959,4.997175931930542,3.896105289459229,5.279505252838135,4.601919651031494,4.743081331253052,4.827779531478882,4.573684930801392,3.952568769454956,6.465274095535278
model_78,74.33653473854065,1.129305362701416,3.754943609237671,4.206663370132446,4.432523250579834,-0.0564634799957275,2.089214324951172,3.444385528564453,4.037266969680786,-0.9316742420196532,2.060985565185547,3.1620562076568604,1.8351256847381592,0.08469820022583,1.3269364833831787,2.8514981269836426,1.1575400829315186,0.5081892013549805,0.3387928009033203,0.7058203220367432,1.4398634433746338
model_79,82.52399563789368,4.96894121170044,11.37775182723999,9.542632102966309,8.63918662071228,4.009032249450684,10.107284784317017,8.21569561958313,8.30039381980896,3.331446647644043,8.80858302116394,8.074533939361572,7.171088457107544,4.601919651031494,9.034442901611328,7.566344738006592,7.707506418228149,5.0536394119262695,8.865046501159668,7.735741138458252,6.945228576660156
model_80,78.88198494911194,4.4042885303497314,7.87690281867981,7.96160101890564,7.594579458236694,2.202141284942627,6.408804655075073,6.549966335296631,6.521737575531006,1.778656244277954,6.634664535522461,7.029926776885986,6.493502855300903,3.500843048095703,7.142853736877441,6.521737575531006,5.844151973724365,4.291355609893799,4.912477731704712,5.56182861328125,6.239408254623413
model_81,68.23828220367432,-0.1976311206817627,1.863354444503784,1.5527963638305664,2.3997724056243896,-0.536423921585083,1.3833999633789062,1.496326923370361,3.557312488555908,0.959908962249756,1.778656244277954,2.6821017265319824,1.2987017631530762,0.0564634799957275,1.496326923370361,1.9480526447296145,0.5081832408905029,3.133821487426758,2.48447060585022,0.4234910011291504,2.6256322860717773
model_82,81.14059567451477,8.55448842048645,12.845844030380247,12.507057189941406,12.140029668807983,7.566344738006592,11.716538667678831,12.196499109268188,10.70016622543335,8.1309974193573,11.37775182723999,11.914169788360596,11.490678787231444,8.441555500030518,9.712022542953491,11.349517107009888,10.248446464538574,7.284015417098999,10.813099145889282,9.655559062957764,11.095422506332396
model_83,84.69790816307068,5.335968732833862,10.248446464538574,6.408804655075073,7.538110017776489,5.194801092147827,9.79672074317932,8.1309974193573,7.96160101890564,4.093730449676514,8.526253700256348,7.7922046184539795,7.622808218002319,4.630148410797119,9.288537502288818,8.865046501159668,9.486162662506104,5.985313653945923,8.04629921913147,8.102762699127197,8.667415380477905
model_84,83.79446864128113,3.444385528564453,7.142859697341919,4.150199890136719,6.7193686962127686,3.444385528564453,5.64652681350708,6.013554334640503,7.340490818023682,3.105592727661133,6.521743535995483,7.058161497116089,7.82044529914856,4.658389091491699,7.001698017120361,7.199323177337647,8.89328122138977,6.211179494857788,6.211179494857788,7.086396217346191,8.836817741394043
model_85,81.33822679519653,2.879726886749268,6.691133975982666,6.070017814636231,5.957084894180298,1.4398634433746338,4.856014251708984,5.957084894180298,6.239414215087891,0.8187472820281982,5.6182920932769775,5.844157934188843,4.658383131027222,1.693958044052124,5.47713041305542,6.013554334640503,5.674761533737183,3.218519687652588,4.601919651031494,4.291361570358276,5.56182861328125
model_86,82.18520879745483,4.488992691040039,9.373235702514648,9.401470422744753,8.865052461624146,4.263132810592651,7.82044529914856,8.780354261398315,7.848674058914185,3.5008490085601807,8.554494380950928,8.356863260269165,8.215701580047607,4.432529211044312,7.509881258010864,8.187466859817505,7.622814178466797,3.896105289459229,7.566350698471069,7.453417778015137,7.961606979370117
model_87,64.62450623512268,1.1010706424713137,0.08469820022583,-0.1693964004516601,-0.6211161613464355,-0.2540946006774902,-0.4234910011291504,-0.6211161613464355,-0.7622838020324707,0.0282347202301025,0.4799544811248779,-0.1129329204559326,-0.5364179611206055,0.0282347202301025,0.7905125617980957,0.9316802024841307,0.3952562808990478,0.08469820022583,0.564652681350708,0.1411616802215576,0.7905125617980957
model_88,69.14172768592834,0.1693964004516601,-0.1976311206817627,0.3387928009033203,0.1411616802215576,-0.1411616802215576,0.2823233604431152,1.1010706424713137,0.1129329204559326,0.4234910011291504,-1.0728418827056885,0.1129329204559326,-0.6211161613464355,-0.8187472820281982,0.0282347202301025,-0.2540946006774902,-0.6211161613464355,-0.3387928009033203,-0.1129329204559326,-1.778656244277954,0.1693964004516601
model_89,80.80180883407593,2.569174766540528,7.368719577789307,4.743087291717529,6.408810615539551,2.315080165863037,6.465274095535278,5.448901653289795,5.872392654418945,1.778656244277954,6.295877695083618,4.9124836921691895,4.799550771713257,2.5127053260803223,4.827785491943359,5.053645372390747,5.5900633335113525,2.879732847213745,5.448901653289795,5.223041772842407,5.081874132156372
model_90,70.24279832839966,1.919817924499512,2.9926598072052,3.980797529220581,4.009032249450684,1.1857688426971436,1.693958044052124,2.65386700630188,3.303217887878418,1.2987017631530762,1.9480466842651367,2.56916880607605,1.6657233238220217,2.795028686523437,1.072835922241211,2.032744884490967,2.343308925628662,3.387916088104248,1.7504215240478516,0.6211161613464355,1.242232322692871
model_91,69.53698396682739,0.8752107620239258,3.1055867671966557,3.783172369003296,4.065501689910889,0.1976251602172851,1.778656244277954,3.867870569229126,3.5290777683258057,0.6493508815765381,1.129305362701416,2.456235885620117,1.806885004043579,1.9480526447296145,1.4116287231445312,2.9926598072052,1.919817924499512,3.8114070892333984,2.230376005172729,0.6211161613464355,-0.2823293209075928
model_92,81.02766871452332,4.884248971939087,10.22021770477295,10.30491590499878,8.356863260269165,5.90062141418457,9.824955463409424,10.13551950454712,9.14737582206726,5.5053651332855225,9.712028503417969,8.865046501159668,7.142859697341919,6.182950735092163,8.55448842048645,8.836817741394043,7.425183057785034,6.916993856430054,8.356863260269165,7.425183057785034,7.340484857559204
model_93,66.43139719963074,0.7340490818023682,0.7622838020324707,0.6775856018066406,-0.5081832408905029,0.7905185222625732,0.6493508815765381,0.7905185222625732,0.564652681350708,0.3952622413635254,0.0,0.8752167224884033,-0.0564634799957275,0.6211221218109131,0.3105640411376953,1.750427484512329,0.9034454822540284,1.044607162475586,0.7058203220367432,-0.2540886402130127,1.8915891647338867
model_94,72.64257669448853,1.3551712036132812,2.795034646987915,1.3269364833831787,1.214003562927246,0.4799544811248779,1.4398634433746338,0.3387928009033203,1.9762873649597168,0.0282347202301025,2.343308925628662,1.4398634433746338,0.3105580806732178,1.7221927642822266,0.536423921585083,1.9480526447296145,0.8187472820281982,2.230381965637207,0.8752107620239258,1.3269364833831787,1.6374945640563965
model_95,69.00056600570679,1.3269364833831787,0.536423921585083,1.750427484512329,-1.3269305229187012,-0.3387928009033203,1.4116346836090088,0.9034454822540284,0.3670275211334228,0.08469820022583,-0.1693964004516601,1.750427484512329,0.4799544811248779,0.7058143615722656,0.0282347202301025,0.8187472820281982,0.2823293209075928,0.7905125617980957,1.129305362701416,0.7905125617980957,0.3105580806732178
model_96,81.02766871452332,4.573690891265869,8.667421340942383,9.119141101837158,8.949744701385498,3.8114070892333984,7.396954298019409,8.441561460494995,7.905137538909912,2.879726886749268,7.284021377563477,7.792210578918457,7.142859697341919,3.303217887878418,7.029926776885986,7.340484857559204,6.324112415313721,3.952568769454956,5.5053651332855225,6.493508815765381,6.126481294631958
model_97,68.21005344390869,1.0446131229400637,1.2704730033874512,2.4844765663146973,2.145683765411377,0.3105640411376953,2.5974035263061523,1.6374945640563965,3.783178329467773,0.1976311206817627,2.0327508449554443,2.2868454456329346,1.665729284286499,1.0446131229400637,1.9480526447296145,2.625638246536255,1.214003562927246,2.230381965637207,2.82326340675354,1.2704730033874512,2.879732847213745
model_98,83.20158123970032,4.545456171035767,9.175604581832886,8.667421340942383,7.142859697341919,3.6420106887817374,8.159232139587402,7.058161497116089,6.945228576660156,4.037266969680786,8.413326740264893,7.368719577789307,6.7193686962127686,4.714852571487427,8.187466859817505,6.860530376434326,7.255786657333374,5.420666933059692,7.848674058914185,6.606435775756836,6.098252534866333
model_99,83.85093212127686,7.566344738006592,11.03895902633667,9.65556502342224,10.163748264312744,6.013554334640503,9.401470422744753,9.7967267036438,10.13551950454712,6.211179494857788,9.203839302062988,10.050821304321287,9.599095582962036,7.255786657333374,9.45793390274048,8.55448842048645,8.836817741394043,7.142859697341919,9.429699182510376,8.9779794216156,9.937888383865356
model_100,82.6086938381195,9.090906381607056,13.099944591522217,13.212871551513672,12.478822469711304,7.538110017776489,11.80124282836914,11.54714822769165,11.03895902633667,7.255786657333374,11.20835542678833,11.518913507461548,10.44607162475586,7.989835739135742,11.575376987457275,11.264818906784058,10.050815343856812,7.622808218002319,11.405980587005615,9.824955463409424,10.61546802520752
model_101,83.90739560127258,4.771316051483154,9.937888383865356,7.594579458236694,7.679277658462524,3.049123287200928,8.159232139587402,7.425183057785034,7.848674058914185,4.234892129898071,7.763975858688354,7.425183057785034,7.199323177337647,2.1174490451812744,7.171088457107544,6.606435775756836,6.945228576660156,5.081874132156372,7.086390256881714,5.787688493728638,7.396948337554932
model_102,67.137211561203,1.7221927642822266,1.2704670429229736,-0.5364179611206055,-0.3952562808990478,0.8469820022583008,0.1411616802215576,-0.028228759765625,0.4799544811248779,-0.1976251602172851,-0.3952562808990478,1.0728418827056885,-0.9034454822540284,-0.3952562808990478,-0.028228759765625,0.4799544811248779,-0.3952562808990478,-0.5364179611206055,0.8187472820281982,-1.129305362701416,0.3952562808990478
model_103,80.60417771339417,2.6256322860717773,4.4042885303497314,4.234892129898071,4.234892129898071,1.6657233238220217,2.7667999267578125,3.218519687652588,3.952568769454956,1.6374945640563965,3.585541248321533,3.698474168777466,2.31507420539856,2.9644250869750977,3.359681367874145,3.5290777683258057,3.1902849674224854,3.754937648773194,3.359681367874145,3.585541248321533,4.009032249450684
model_104,82.66516327857971,3.6420106887817374,5.618298053741455,5.702996253967285,5.64652681350708,2.879732847213745,4.3478310108184814,5.279505252838135,5.081874132156372,2.7667999267578125,4.121965169906616,5.928856134414673,4.99718189239502,3.896105289459229,4.178434610366821,5.561834573745728,5.194807052612305,3.529083728790283,4.150199890136719,4.771316051483154,5.928856134414673
model_105,64.3986463546753,0.7340490818023682,0.0282347202301025,0.2540946006774902,-1.496326923370361,0.5928874015808105,-0.1411616802215576,-0.592881441116333,0.0,0.08469820022583,-0.3387928009033203,0.4517257213592529,-1.1857688426971436,1.214003562927246,-0.9034454822540284,0.1693964004516601,0.564652681350708,0.959908962249756,1.1575400829315186,-0.2258598804473877,1.129305362701416
model_106,78.99491786956787,2.5974035263061523,7.171088457107544,6.126481294631958,5.81592321395874,3.444379568099976,5.928856134414673,5.64652681350708,5.759459733963013,3.359681367874145,5.0536394119262695,5.533593893051148,4.912477731704712,3.557312488555908,6.070017814636231,4.884243011474609,3.5290777683258057,6.578207015991211,5.56182861328125,4.686617851257324,5.5900633335113525
model_107,81.84641599655151,3.0208945274353027,7.058161497116089,4.827779531478882,5.759459733963013,2.399778366088867,6.041783094406128,5.787694454193115,5.138343572616577,2.65386700630188,5.64652681350708,4.827779531478882,5.335968732833862,2.173912525177002,5.364203453063965,6.211179494857788,5.307739973068237,3.190290927886963,4.912477731704712,4.601919651031494,4.630154371261597
model_108,70.86392045021057,0.6775856018066406,2.710336446762085,3.896105289459229,3.896105289459229,1.9762873649597168,3.754943609237671,4.093736410140991,2.90796160697937,1.8915891647338867,2.7667999267578125,3.783172369003296,3.274989128112793,3.133821487426758,2.428007125854492,3.754943609237671,2.5974035263061523,3.444385528564453,3.5855472087860107,2.060985565185547,4.545456171035767
model_109,86.92829012870789,9.514397382736206,12.28119730949402,12.535291910171509,13.382267951965332,9.203839302062988,11.829477548599243,11.998873949050903,11.151891946792604,8.526259660720825,11.744779348373411,12.845849990844728,12.930548191070557,10.107284784317017,11.773008108139038,12.761151790618896,12.563526630401611,10.361379384994509,12.365895509719849,13.099944591522217,12.874084711074827
model_110,88.50931525230408,14.003384113311768,19.649910926818848,19.791078567504883,18.068885803222656,13.749295473098757,18.831169605255127,18.831169605255127,16.967815160751343,13.805758953094482,18.01242232322693,17.984187602996826,16.572558879852295,14.963293075561523,18.60530376434326,17.306602001190186,16.572558879852295,15.471482276916504,17.560696601867676,15.923207998275757,16.85488224029541
model_111,74.67532753944397,0.8752167224884033,5.731230974197388,4.799550771713257,4.799550771713257,1.6939640045166016,4.319596290588379,3.557312488555908,4.630154371261597,0.2823293209075928,4.714852571487427,3.613781929016113,2.964431047439575,1.2422382831573486,2.9361963272094727,3.274989128112793,3.0491292476654053,1.0728418827056885,3.613781929016113,2.7385711669921875,2.343308925628662
model_112,80.12422323226929,8.610951900482178,14.144551753997805,13.184642791748049,13.212871551513672,8.159232139587402,12.45059370994568,12.507057189941406,12.30943202972412,7.933372259140015,10.86956262588501,11.660081148147585,11.321288347244264,8.9779794216156,10.389608144760132,10.95426082611084,9.994351863861084,8.102768659591675,11.37775182723999,9.542632102966309,10.671937465667725
model_113,81.36646151542664,2.428007125854492,4.178434610366821,4.601919651031494,4.234898090362549,1.4116346836090088,3.0773580074310303,2.65386700630188,4.037266969680786,1.8351256847381592,3.8114070892333984,4.771316051483154,1.9198238849639893,3.218519687652588,3.0491292476654053,3.472614288330078,2.7667999267578125,2.4562418460845947,2.3715436458587646,2.82326340675354,3.6420106887817374
model_114,84.95200276374817,7.735741138458252,12.111800909042358,11.180120706558228,11.773008108139038,6.380575895309448,10.587239265441896,10.559004545211792,9.994351863861084,6.408804655075073,9.96611714363098,10.61546802520752,10.78486442565918,8.187460899353027,10.728400945663452,9.853190183639526,10.135513544082642,7.453411817550659,9.570860862731934,10.587239265441896,9.570860862731934
model_115,86.61773204803467,10.784870386123655,15.61264991760254,15.669113397598268,15.245628356933594,11.46245002746582,15.69734811782837,15.415018796920776,14.483344554901125,11.236590147018433,15.44325351715088,15.13269543647766,14.059853553771973,12.45059370994568,15.7820463180542,14.059853553771973,14.426881074905396,13.664597272872925,14.991533756256104,13.184642791748049,13.269340991973875
model_116,81.90287947654724,2.5127053260803223,5.0254106521606445,4.234898090362549,4.912477731704712,3.303217887878418,4.376059770584106,5.39243221282959,6.041783094406128,2.1456778049468994,4.573684930801392,5.166572332382202,5.30773401260376,2.9361963272094727,3.9808034896850586,5.335968732833862,7.368719577789307,4.573684930801392,4.630154371261597,4.856014251708984,6.606435775756836
model_117,82.66516327857971,4.206663370132446,8.55448842048645,8.328628540039062,7.566350698471069,3.896105289459229,7.651048898696899,7.142859697341919,7.142859697341919,2.82326340675354,7.001698017120361,7.312256097793579,7.199323177337647,3.670245409011841,7.509881258010864,7.989835739135742,7.7357470989227295,4.206663370132446,6.098252534866333,5.533599853515625,7.763975858688354
model_118,83.96386504173279,5.138343572616577,8.865052461624146,4.968947172164917,6.211185455322266,3.924340009689331,8.131003379821777,6.465274095535278,6.182950735092163,2.9926598072052,8.07453989982605,6.775838136672974,6.493508815765381,3.359687328338623,7.312256097793579,7.142859697341919,7.227557897567749,4.771316051483154,7.029926776885986,7.199323177337647,7.90514349937439
model_119,74.98588562011719,1.185774803161621,4.601919651031494,4.545456171035767,3.867870569229126,0.9034454822540284,4.347825050354004,3.9808034896850586,3.670245409011841,-0.3670215606689453,4.009038209915161,2.73856520652771,2.4562418460845947,1.8068909645080569,3.274989128112793,3.105592727661133,2.399778366088867,1.101076602935791,2.5127053260803223,2.4562418460845947,2.1174490451812744
model_120,82.94748663902283,5.420666933059692,9.175604581832886,8.63918662071228,7.7922046184539795,4.96894121170044,7.255786657333374,8.356857299804688,7.058161497116089,4.009032249450684,8.695650100708008,8.752119541168213,8.159232139587402,4.743081331253052,8.55448842048645,8.63918662071228,7.651042938232422,4.714852571487427,7.509881258010864,7.763975858688354,9.034442901611328
model_121,87.40824460983276,9.006214141845703,12.14003562927246,11.744779348373411,11.688309907913208,8.272165060043335,10.248446464538574,12.168264389038086,11.095428466796877,8.046305179595947,10.869568586349487,12.874084711074827,12.168264389038086,9.514397382736206,11.405986547470093,12.930548191070557,11.998873949050903,10.389608144760132,11.88594102859497,12.252962589263916,13.099944591522217
model_122,71.99322581291199,0.8187472820281982,3.867870569229126,4.517221450805664,3.6420106887817374,0.9034454822540284,2.964431047439575,3.359687328338623,4.856014251708984,0.7058203220367432,2.3715436458587646,3.2467544078826904,2.4844765663146973,1.7221927642822266,2.1174490451812744,3.218519687652588,2.1174490451812744,1.9480526447296145,1.4116346836090088,0.6775856018066406,0.7340490818023682
model_123,71.90852761268616,1.5527963638305664,4.065501689910889,4.234898090362549,4.517221450805664,-0.3105580806732178,2.879732847213745,3.359687328338623,4.178428649902344,-0.5081832408905029,2.3715436458587646,3.867870569229126,1.9762873649597168,0.2540946006774902,1.4398634433746338,2.4562418460845947,1.665729284286499,0.6211221218109131,0.1411616802215576,0.536423921585083,1.4116346836090088
model_124,71.7673659324646,0.1976311206817627,1.778656244277954,2.4844765663146973,2.060985565185547,0.6493508815765381,1.129305362701416,2.710336446762085,3.359687328338623,1.6374945640563965,1.750427484512329,2.9361963272094727,2.540940046310425,1.4963328838348389,2.2021472454071045,2.230381965637207,2.9361963272094727,3.274989128112793,2.6538729667663574,1.0446131229400637,4.291361570358276
model_125,67.87126064300537,-0.4517197608947754,-0.564652681350708,-0.6775796413421631,-1.4116287231445312,0.7622838020324707,-0.1693964004516601,-0.08469820022583,-0.8187472820281982,1.101076602935791,0.0282347202301025,0.4517257213592529,-1.129305362701416,-0.4234910011291504,0.1693964004516601,0.056469440460205,-0.4234910011291504,-0.7905125617980957,-0.7622778415679932,-1.1857688426971436,-0.112926959991455
model_126,74.84471797943115,2.230376005172729,5.90062141418457,5.64652681350708,6.606435775756836,2.286839485168457,3.952568769454956,5.025404691696167,6.662899255752564,2.9644250869750977,5.448895692825317,6.408804655075073,5.844151973724365,3.698474168777466,4.517221450805664,5.025404691696167,4.178428649902344,5.110102891921997,5.22303581237793,3.698474168777466,5.47713041305542
model_127,69.33935880661011,-0.6493508815765381,-0.7058143615722656,-0.7058143615722656,-0.959908962249756,-0.3670215606689453,0.08469820022583,0.3952622413635254,0.2823293209075928,-0.9881377220153807,0.08469820022583,-0.3670215606689453,-0.6775796413421631,-0.7905125617980957,-0.8469760417938232,-0.1693904399871826,-1.778656244277954,-0.564652681350708,-0.9316742420196532,-1.722186803817749,0.3952622413635254
model_128,54.121965169906616,0.6493508815765381,0.9881436824798584,2.428007125854492,2.0327508449554443,0.2540946006774902,2.3715436458587646,2.90796160697937,2.7103304862976074,-0.6775856018066406,0.9316742420196532,0.4234910011291504,0.5081892013549805,-1.0163724422454834,0.2540946006774902,0.3952562808990478,1.2987017631530762,-1.2422382831573486,0.5364179611206055,0.8752107620239258,1.0728418827056885
model_129,85.74252128601074,5.561834573745728,9.23207402229309,10.13551950454712,10.079056024551392,5.0254106521606445,7.763975858688354,9.429705142974854,8.469796180725098,5.279505252838135,7.98984169960022,9.8249614238739,9.23207402229309,6.295883655548096,7.566350698471069,9.373235702514648,9.712028503417969,6.182950735092163,8.07453989982605,8.300399780273438,9.429705142974854
model_130,86.92829012870789,10.446077585220335,15.95144271850586,14.737439155578612,13.636362552642822,9.31677222251892,15.019762516021729,13.692831993103027,14.003390073776243,9.401470422744753,14.652740955352783,13.523435592651367,12.591755390167236,9.96612310409546,15.27385711669922,13.833993673324583,12.930548191070557,11.151891946792604,16.064369678497314,13.21287751197815,13.551664352416992
model_131,79.13607954978943,1.7504215240478516,4.263126850128174,3.839635848999024,3.726708889007568,0.5081832408905029,1.4680981636047363,2.851492166519165,3.416144847869873,0.2540946006774902,2.879726886749268,2.851492166519165,2.343308925628662,1.7504215240478516,2.31507420539856,1.7504215240478516,2.766793966293335,1.778656244277954,2.1456778049468994,2.65386700630188,3.8114070892333984
model_132,79.13607954978943,1.1857688426971436,3.500843048095703,3.613775968551636,3.613775968551636,1.3269305229187012,2.117443084716797,2.851492166519165,2.879726886749268,0.2823233604431152,3.387916088104248,3.303217887878418,2.089214324951172,1.3269305229187012,2.6256322860717773,2.202141284942627,2.56916880607605,1.8351197242736816,1.157534122467041,2.230376005172729,3.613775968551636
model_133,74.87295269966125,2.7103304862976074,5.166572332382202,4.658383131027222,5.194807052612305,1.7221927642822266,3.754937648773194,4.263126850128174,4.319590330123901,0.1129329204559326,3.049123287200928,4.827779531478882,3.387916088104248,1.2704670429229736,1.6374945640563965,3.839635848999024,3.2749831676483154,1.1575400829315186,2.2868454456329346,1.778656244277954,2.5974035263061523
model_134,83.45567584037781,3.0208945274353027,6.832301616668701,5.844157934188843,6.521737575531006,2.9361963272094727,4.799550771713257,5.674761533737183,6.578207015991211,3.0773580074310303,4.912477731704712,5.47713041305542,5.928856134414673,3.613775968551636,5.618298053741455,5.787694454193115,7.396954298019409,4.997175931930542,5.194807052612305,5.64652681350708,7.255786657333374
model_135,80.46301603317261,5.166572332382202,8.836817741394043,9.65556502342224,9.203839302062988,5.166572332382202,9.96612310409546,9.909653663635254,8.667421340942383,5.22303581237793,8.80858302116394,9.768491983413696,6.860530376434326,5.335968732833862,8.243930339813232,8.272165060043335,6.324112415313721,7.086390256881714,7.622814178466797,6.578207015991211,6.211179494857788
model_136,84.58498120307922,5.533599853515625,9.373235702514648,7.820439338684082,6.804066896438599,4.658383131027222,8.328628540039062,8.9779794216156,6.549972295761108,3.613775968551636,8.074533939361572,8.695656061172485,7.622814178466797,5.81592321395874,7.481652498245239,8.752119541168213,8.102768659591675,5.5900633335113525,7.989835739135742,8.131003379821777,8.30039381980896
model_137,83.31451416015625,4.009038209915161,7.792210578918457,6.7193686962127686,5.957090854644775,3.5008490085601807,7.594579458236694,7.086396217346191,5.90062141418457,2.6821017265319824,7.001698017120361,5.872392654418945,4.856014251708984,4.432529211044312,7.763975858688354,6.691139936447144,6.549972295761108,4.856014251708984,7.199323177337647,7.142859697341919,7.1710944175720215
model_138,68.52061152458191,1.2422382831573486,1.016378402709961,0.3105580806732178,-0.564652681350708,-0.959908962249756,-0.9316742420196532,0.4799544811248779,-0.7622778415679932,-0.564652681350708,-1.3269305229187012,0.7622838020324707,-0.6775796413421631,-1.072835922241211,-0.592881441116333,-0.1411616802215576,1.044607162475586,-0.3670215606689453,-0.1411616802215576,-1.242232322692871,1.4116346836090088
model_139,84.92377400398254,4.517221450805664,7.933372259140015,6.832301616668701,6.888765096664429,4.150199890136719,8.243930339813232,6.380575895309448,6.832301616668701,4.658389091491699,8.187466859817505,7.058161497116089,7.509881258010864,4.432523250579834,7.058161497116089,7.82044529914856,8.80858302116394,5.5053651332855225,7.255792617797852,7.876908779144287,8.187466859817505
model_140,84.66967940330505,4.065501689910889,6.916999816894531,5.9853196144104,6.549972295761108,3.783172369003296,6.493508815765381,6.437045335769653,7.312256097793579,3.783172369003296,6.1547160148620605,6.606435775756836,7.538115978240967,4.4607579708099365,6.295877695083618,6.916999816894531,8.215701580047607,5.64652681350708,5.90062141418457,6.6346704959869385,8.328628540039062
model_141,69.14172768592834,0.5928874015808105,2.795028686523437,3.303217887878418,2.428007125854492,-0.0282347202301025,2.343308925628662,2.343308925628662,2.795028686523437,1.3269364833831787,2.0609796047210693,2.82326340675354,2.48447060585022,1.6374945640563965,1.919817924499512,2.3715436458587646,2.65386700630188,3.2749831676483154,1.7504215240478516,1.778656244277954,3.726708889007568
model_142,81.98757767677307,3.557312488555908,4.4889867305755615,4.799550771713257,5.420666933059692,2.9926598072052,4.291361570358276,4.517221450805664,4.997175931930542,2.9926598072052,4.234898090362549,5.81592321395874,5.448901653289795,3.6420106887817374,4.4042885303497314,5.448901653289795,4.347825050354004,3.726708889007568,4.121965169906616,4.658383131027222,4.940712451934815
model_143,81.08413219451904,4.009032249450684,8.21569561958313,6.1829447746276855,6.7193686962127686,3.387916088104248,8.63918662071228,5.872386693954468,6.916993856430054,3.472614288330078,7.7922046184539795,5.957084894180298,6.832295656204224,3.783172369003296,6.493502855300903,7.566344738006592,6.916993856430054,4.263126850128174,5.533593893051148,5.872386693954468,5.73122501373291
model_144,66.20553135871887,-0.1129329204559326,0.1693964004516601,1.4116287231445312,0.3105580806732178,0.08469820022583,0.3387868404388428,0.3387868404388428,0.0,0.3105580806732178,0.6211161613464355,0.2258598804473877,-0.4517257213592529,1.1857688426971436,0.4234850406646728,0.6211161613464355,-0.7622838020324707,1.1010706424713137,0.3952562808990478,-0.3952562808990478,1.1857688426971436
model_145,84.44381952285767,8.441561460494995,13.04348111152649,12.05533742904663,11.9706392288208,9.14737582206726,11.80124282836914,11.293059587478638,11.942410469055176,8.131003379821777,11.773014068603516,11.321288347244264,10.784870386123655,9.203839302062988,12.394130229949951,11.744779348373411,10.982495546340942,9.514403343200684,11.151891946792604,10.869568586349487,11.321288347244264
model_146,84.38735008239746,4.4042885303497314,5.5053651332855225,4.940712451934815,6.6346704959869385,4.065495729446411,4.940712451934815,6.606435775756836,7.227551937103271,4.234892129898071,5.5053651332855225,6.7193686962127686,7.735741138458252,4.686617851257324,5.872386693954468,7.284021377563477,8.610951900482178,6.465274095535278,4.997175931930542,7.001692056655884,8.04629921913147
model_147,84.66967940330505,10.671937465667725,15.076231956481934,13.805758953094482,14.652740955352783,9.514397382736206,14.059853553771973,13.890457153320312,13.325804471969604,9.429699182510376,13.38227391242981,13.692831993103027,13.325804471969604,11.010730266571043,14.172786474227903,14.003390073776243,11.829477548599243,10.756635665893556,14.257484674453735,12.14003562927246,12.874084711074827
model_148,82.100510597229,2.879732847213745,5.448901653289795,5.166572332382202,5.392438173294067,1.750427484512329,5.053645372390747,4.99718189239502,4.940712451934815,1.044607162475586,4.150199890136719,5.674761533737183,4.827785491943359,1.8351256847381592,3.839641809463501,4.827785491943359,4.234898090362549,3.8114070892333984,3.529083728790283,3.924340009689331,5.279505252838135
model_149,86.98475360870361,13.890457153320312,19.536983966827396,18.01242232322693,17.75832772254944,13.975155353546144,19.000566005706787,18.09712052345276,16.798418760299683,13.52342963218689,18.464142084121704,17.137211561203003,16.177302598953247,14.991527795791626,17.9559588432312,15.894973278045654,15.10446071624756,15.44325351715088,17.899489402770996,15.951436758041382,16.43139123916626
